date,time,minutes,category,activity,member
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,18:00,1,Entertainment,Video,e
2022-09-16,19:00,626,Software Development,Editing & IDEs,e
2022-09-16,19:00,586,Software Development,Editing & IDEs,e
2022-09-16,19:00,288,Other Work,Communications,e
2022-09-16,19:00,232,Entertainment,Video,e
2022-09-16,19:00,225,Entertainment,Video,e
2022-09-16,19:00,187,Software Development,General,e
2022-09-16,19:00,133,Uncategorized,Uncategorized,e
2022-09-16,19:00,132,Uncategorized,Uncategorized,e
2022-09-16,19:00,116,Entertainment,Video,e
2022-09-16,19:00,110,Entertainment,Video,e
2022-09-16,19:00,109,Entertainment,Video,e
2022-09-16,19:00,100,Uncategorized,Uncategorized,e
2022-09-16,19:00,92,Entertainment,Video,e
2022-09-16,19:00,83,Other Work,Communications,e
2022-09-16,19:00,43,Entertainment,Video,e
2022-09-16,19:00,39,Entertainment,Video,e
2022-09-16,19:00,32,Entertainment,Video,e
2022-09-16,19:00,29,Entertainment,Video,e
2022-09-16,19:00,28,Other Work,Communications,e
2022-09-16,19:00,27,Entertainment,Video,e
2022-09-16,19:00,15,Software Development,Editing & IDEs,e
2022-09-16,19:00,13,Entertainment,Video,e
2022-09-16,19:00,13,Utilities,General,e
2022-09-16,19:00,13,Entertainment,Video,e
2022-09-16,19:00,12,Utilities,Browsers,e
2022-09-16,19:00,11,Software Development,Editing & IDEs,e
2022-09-16,19:00,9,Design & Composition,Graphic Design,e
2022-09-16,19:00,9,Design & Composition,General,e
2022-09-16,19:00,8,Entertainment,Video,e
2022-09-16,19:00,8,Software Development,General,e
2022-09-16,19:00,7,Entertainment,Video,e
2022-09-16,19:00,7,Software Development,Editing & IDEs,e
2022-09-16,19:00,6,Entertainment,Video,e
2022-09-16,19:00,6,Entertainment,Video,e
2022-09-16,19:00,6,Entertainment,Video,e
2022-09-16,19:00,6,Software Development,Editing & IDEs,e
2022-09-16,19:00,4,Utilities,Browsers,e
2022-09-16,19:00,4,Entertainment,Video,e
2022-09-16,19:00,2,Entertainment,Video,e
2022-09-16,19:00,2,Utilities,Browsers,e
2022-09-16,19:00,2,Entertainment,Video,e
2022-09-16,19:00,2,Utilities,General,e
2022-09-16,19:00,2,Entertainment,Video,e
2022-09-16,19:00,2,Software Development,General,e
2022-09-16,19:00,2,Entertainment,Video,e
2022-09-16,19:00,2,Communication & Scheduling,Email,e
2022-09-16,19:00,1,Entertainment,Video,e
2022-09-16,19:00,1,News & Opinion,General,e
2022-09-16,19:00,1,Entertainment,Video,e
2022-09-16,19:00,1,Uncategorized,Uncategorized,e
2022-09-16,19:00,1,Software Development,General,e
2022-09-16,19:00,1,Software Development,Editing & IDEs,e
2022-09-16,19:00,1,Entertainment,Video,e
2022-09-16,20:00,699,Software Development,General,e
2022-09-16,20:00,579,Software Development,Editing & IDEs,e
2022-09-16,20:00,456,Other Work,Communications,e
2022-09-16,20:00,349,Software Development,Editing & IDEs,e
2022-09-16,20:00,152,Software Development,General,e
2022-09-16,20:00,117,Software Development,Editing & IDEs,e
2022-09-16,20:00,114,Software Development,Editing & IDEs,e
2022-09-16,20:00,92,Reference & Learning,Search,e
2022-09-16,20:00,89,Uncategorized,Uncategorized,e
2022-09-16,20:00,61,Entertainment,Video,e
2022-09-16,20:00,56,Reference & Learning,Engineering & Technology,e
2022-09-16,20:00,48,Reference & Learning,Search,e
2022-09-16,20:00,44,Utilities,Browsers,e
2022-09-16,20:00,37,Entertainment,Video,e
2022-09-16,20:00,37,Software Development,General,e
2022-09-16,20:00,34,Reference & Learning,General,e
2022-09-16,20:00,33,Uncategorized,Uncategorized,e
2022-09-16,20:00,31,Entertainment,Video,e
2022-09-16,20:00,30,Entertainment,Video,e
2022-09-16,20:00,29,Software Development,Editing & IDEs,e
2022-09-16,20:00,28,Entertainment,Video,e
2022-09-16,20:00,24,Uncategorized,Uncategorized,e
2022-09-16,20:00,23,Reference & Learning,Engineering & Technology,e
2022-09-16,20:00,23,Other Work,Communications,e
2022-09-16,20:00,21,Reference & Learning,Search,e
2022-09-16,20:00,20,Entertainment,Video,e
2022-09-16,20:00,18,Software Development,Editing & IDEs,e
2022-09-16,20:00,17,Reference & Learning,Search,e
2022-09-16,20:00,17,Entertainment,Video,e
2022-09-16,20:00,15,Entertainment,Video,e
2022-09-16,20:00,15,Reference & Learning,Search,e
2022-09-16,20:00,15,Reference & Learning,Search,e
2022-09-16,20:00,13,Entertainment,Video,e
2022-09-16,20:00,12,Entertainment,Video,e
2022-09-16,20:00,12,Software Development,Editing & IDEs,e
2022-09-16,20:00,12,Reference & Learning,Search,e
2022-09-16,20:00,11,Entertainment,Music,e
2022-09-16,20:00,11,Entertainment,Video,e
2022-09-16,20:00,10,Other Work,Communications,e
2022-09-16,20:00,9,Entertainment,Video,e
2022-09-16,20:00,9,Entertainment,Video,e
2022-09-16,20:00,9,Software Development,General,e
2022-09-16,20:00,8,Entertainment,Video,e
2022-09-16,20:00,8,Uncategorized,Uncategorized,e
2022-09-16,20:00,8,Communication & Scheduling,Instant Message,e
2022-09-16,20:00,8,Reference & Learning,Search,e
2022-09-16,20:00,7,Software Development,General,e
2022-09-16,20:00,7,Entertainment,Video,e
2022-09-16,20:00,7,Reference & Learning,Search,e
2022-09-16,20:00,7,Entertainment,Video,e
2022-09-16,20:00,7,Software Development,General,e
2022-09-16,20:00,6,Uncategorized,Uncategorized,e
2022-09-16,20:00,6,Entertainment,Video,e
2022-09-16,20:00,6,Software Development,General,e
2022-09-16,20:00,5,Software Development,Editing & IDEs,e
2022-09-16,20:00,5,Reference & Learning,Search,e
2022-09-16,20:00,5,Reference & Learning,Search,e
2022-09-16,20:00,5,Reference & Learning,Search,e
2022-09-16,20:00,5,Software Development,General,e
2022-09-16,20:00,4,Entertainment,Video,e
2022-09-16,20:00,4,Entertainment,Video,e
2022-09-16,20:00,4,Entertainment,Video,e
2022-09-16,20:00,3,Reference & Learning,Search,e
2022-09-16,20:00,3,Reference & Learning,Search,e
2022-09-16,20:00,3,Software Development,General,e
2022-09-16,20:00,3,Entertainment,Video,e
2022-09-16,20:00,3,Entertainment,Video,e
2022-09-16,20:00,3,Entertainment,Video,e
2022-09-16,20:00,3,Other Work,Communications,e
2022-09-16,20:00,3,Entertainment,Video,e
2022-09-16,20:00,3,Entertainment,Video,e
2022-09-16,20:00,2,Entertainment,Video,e
2022-09-16,20:00,2,Entertainment,Video,e
2022-09-16,20:00,2,Other Work,Communications,e
2022-09-16,20:00,2,Entertainment,Video,e
2022-09-16,20:00,2,Other Work,Communications,e
2022-09-16,20:00,2,Reference & Learning,Search,e
2022-09-16,20:00,2,Reference & Learning,Search,e
2022-09-16,20:00,2,Other Work,Communications,e
2022-09-16,20:00,2,Entertainment,Video,e
2022-09-16,20:00,2,Software Development,General,e
2022-09-16,20:00,2,Reference & Learning,Search,e
2022-09-16,20:00,2,Software Development,General,e
2022-09-16,20:00,2,Reference & Learning,Search,e
2022-09-16,20:00,2,Reference & Learning,Search,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Software Development,Editing & IDEs,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Other Work,Communications,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Entertainment,Video,e
2022-09-16,20:00,1,Software Development,General,e
2022-09-16,21:00,303,Entertainment,Photos,e
2022-09-16,21:00,237,Other Work,Communications,e
2022-09-16,21:00,156,Utilities,Browsers,e
2022-09-16,21:00,52,Utilities,General,e
2022-09-16,21:00,38,Communication & Scheduling,Calendars,e
2022-09-16,21:00,29,Other Work,Communications,e
2022-09-16,21:00,21,Reference & Learning,Search,e
2022-09-16,21:00,18,Reference & Learning,General,e
2022-09-16,21:00,16,Software Development,General,e
2022-09-16,21:00,16,Social Networking,General,e
2022-09-16,21:00,12,Reference & Learning,Search,e
2022-09-16,21:00,9,Other Work,Communications,e
2022-09-16,21:00,7,Communication & Scheduling,Email,e
2022-09-16,21:00,7,Communication & Scheduling,Email,e
2022-09-16,21:00,7,Utilities,Browsers,e
2022-09-16,21:00,5,Uncategorized,Uncategorized,e
2022-09-16,21:00,5,Other Work,Communications,e
2022-09-16,21:00,4,Communication & Scheduling,Email,e
2022-09-16,21:00,4,Communication & Scheduling,Email,e
2022-09-16,21:00,2,Other Work,Communications,e
2022-09-16,21:00,1,Other Work,Communications,e
2022-09-16,21:00,1,Communication & Scheduling,Calendars,e
2022-09-16,21:00,1,Communication & Scheduling,Calendars,e
2022-09-16,22:00,464,Communication & Scheduling,Instant Message,e
2022-09-16,22:00,316,Utilities,Browsers,e
2022-09-16,22:00,115,Social Networking,General,e
2022-09-16,22:00,16,Utilities,General,e
2022-09-16,22:00,14,Uncategorized,Uncategorized,e
2022-09-16,22:00,9,Utilities,General,e
2022-09-16,23:00,416,Utilities,Browsers,e
2022-09-16,23:00,30,Communication & Scheduling,Instant Message,e
2022-09-16,23:00,9,Social Networking,General,e
2022-09-16,23:00,5,Utilities,General,e
2022-09-16,19:00,303,Uncategorized,Uncategorized,g
2022-09-16,19:00,175,Business,Intelligence,g
2022-09-16,19:00,100,Entertainment,Photos,g
2022-09-16,19:00,71,Utilities,General,g
2022-09-16,19:00,28,Communication & Scheduling,Instant Message,g
2022-09-16,19:00,20,Utilities,Browsers,g
2022-09-16,19:00,17,Utilities,General,g
2022-09-16,19:00,13,Uncategorized,Uncategorized,g
2022-09-16,19:00,10,Utilities,General,g
2022-09-16,19:00,3,Uncategorized,Uncategorized,g
2022-09-16,19:00,2,Uncategorized,Uncategorized,g
2022-09-16,19:00,2,Utilities,General,g
2022-09-16,19:00,2,Entertainment,Games,g
2022-09-16,20:00,44,Entertainment,Photos,g
2022-09-16,20:00,31,Uncategorized,Uncategorized,g
2022-09-16,20:00,7,Communication & Scheduling,Instant Message,g
2022-09-16,20:00,6,Utilities,General,g
2022-09-17,11:00,4,Communication & Scheduling,Email,a
2022-09-17,11:00,2,Utilities,General,a
2022-09-17,12:00,33,Utilities,General,a
2022-09-17,12:00,22,Uncategorized,Uncategorized,a
2022-09-17,12:00,3,Communication & Scheduling,Email,a
2022-09-17,12:00,2,Social Networking,Professional Networking,a
2022-09-17,13:00,20,Uncategorized,Uncategorized,a
2022-09-17,13:00,4,Uncategorized,Uncategorized,a
2022-09-17,14:00,41,Uncategorized,Uncategorized,a
2022-09-17,14:00,9,Uncategorized,Uncategorized,a
2022-09-17,15:00,3,Uncategorized,Uncategorized,a
2022-09-17,17:00,41,Uncategorized,Uncategorized,a
2022-09-17,17:00,21,Uncategorized,Uncategorized,a
2022-09-17,21:00,211,Uncategorized,Uncategorized,a
2022-09-17,22:00,17,Utilities,General,a
2022-09-17,22:00,14,Uncategorized,Uncategorized,a
2022-09-17,22:00,3,Uncategorized,Uncategorized,a
2022-09-17,4:00,1,Utilities,General,b
2022-09-17,6:00,1351,Social Networking,General,b
2022-09-17,6:00,195,Utilities,General,b
2022-09-17,6:00,27,Utilities,General,b
2022-09-17,6:00,24,Communication & Scheduling,Instant Message,b
2022-09-17,6:00,19,Communication & Scheduling,Calendars,b
2022-09-17,6:00,6,Uncategorized,Uncategorized,b
2022-09-17,7:00,1537,Social Networking,General,b
2022-09-17,7:00,650,Utilities,Browsers,b
2022-09-17,7:00,134,Entertainment,Music,b
2022-09-17,7:00,90,Utilities,General,b
2022-09-17,7:00,45,Utilities,General,b
2022-09-17,7:00,11,Reference & Learning,Search,b
2022-09-17,7:00,1,Utilities,General,b
2022-09-17,7:00,1,Uncategorized,Uncategorized,b
2022-09-17,7:00,1,Uncategorized,Uncategorized,b
2022-09-17,8:00,389,Communication & Scheduling,General,b
2022-09-17,8:00,298,Social Networking,General,b
2022-09-17,8:00,228,Utilities,General,b
2022-09-17,8:00,140,Utilities,General,b
2022-09-17,8:00,115,Utilities,Browsers,b
2022-09-17,8:00,87,Social Networking,General,b
2022-09-17,8:00,52,Entertainment,Photos,b
2022-09-17,8:00,1,Utilities,General,b
2022-09-17,9:00,64,Communication & Scheduling,Instant Message,b
2022-09-17,9:00,55,Social Networking,General,b
2022-09-17,9:00,37,Utilities,General,b
2022-09-17,10:00,406,Social Networking,General,b
2022-09-17,10:00,255,Social Networking,General,b
2022-09-17,10:00,130,Uncategorized,Uncategorized,b
2022-09-17,10:00,92,Utilities,General,b
2022-09-17,10:00,49,Communication & Scheduling,General,b
2022-09-17,10:00,30,Shopping,Clothes & Personal,b
2022-09-17,10:00,3,Communication & Scheduling,General,b
2022-09-17,10:00,1,Uncategorized,Uncategorized,b
2022-09-17,10:00,1,Communication & Scheduling,Instant Message,b
2022-09-17,11:00,382,Utilities,General,b
2022-09-17,11:00,28,Uncategorized,Uncategorized,b
2022-09-17,11:00,22,Entertainment,Video,b
2022-09-17,11:00,3,Communication & Scheduling,Instant Message,b
2022-09-17,12:00,30,Entertainment,Photos,b
2022-09-17,12:00,9,Utilities,General,b
2022-09-17,12:00,2,Entertainment,Photos,b
2022-09-17,15:00,332,Social Networking,General,b
2022-09-17,15:00,35,Communication & Scheduling,Instant Message,b
2022-09-17,15:00,22,Communication & Scheduling,Voice Chat,b
2022-09-17,15:00,14,Utilities,General,b
2022-09-17,15:00,7,Communication & Scheduling,General,b
2022-09-17,15:00,6,Entertainment,Photos,b
2022-09-17,15:00,4,Uncategorized,Uncategorized,b
2022-09-17,15:00,2,Design & Composition,General,b
2022-09-17,16:00,222,Communication & Scheduling,Instant Message,b
2022-09-17,16:00,189,Social Networking,General,b
2022-09-17,16:00,81,Utilities,General,b
2022-09-17,16:00,10,Uncategorized,Uncategorized,b
2022-09-17,17:00,228,Communication & Scheduling,Instant Message,b
2022-09-17,17:00,198,Social Networking,General,b
2022-09-17,17:00,75,Utilities,General,b
2022-09-17,17:00,47,Communication & Scheduling,Instant Message,b
2022-09-17,17:00,23,Entertainment,Photos,b
2022-09-17,17:00,16,Entertainment,Photos,b
2022-09-17,17:00,8,Utilities,General,b
2022-09-17,17:00,6,Utilities,General,b
2022-09-17,17:00,4,Uncategorized,Uncategorized,b
2022-09-17,17:00,3,Utilities,Browsers,b
2022-09-17,18:00,495,Uncategorized,Uncategorized,b
2022-09-17,18:00,331,Reference & Learning,Maps & Regional,b
2022-09-17,18:00,294,Communication & Scheduling,Voice Chat,b
2022-09-17,18:00,169,Utilities,General,b
2022-09-17,18:00,146,Communication & Scheduling,General,b
2022-09-17,18:00,133,Utilities,Browsers,b
2022-09-17,18:00,92,Communication & Scheduling,Instant Message,b
2022-09-17,18:00,83,Social Networking,General,b
2022-09-17,18:00,80,Communication & Scheduling,Instant Message,b
2022-09-17,18:00,70,Social Networking,General,b
2022-09-17,18:00,25,Reference & Learning,Travel & Outdoors,b
2022-09-17,18:00,13,Communication & Scheduling,General,b
2022-09-17,18:00,5,Entertainment,Photos,b
2022-09-17,19:00,1281,Social Networking,General,b
2022-09-17,19:00,491,Entertainment,Photos,b
2022-09-17,19:00,171,Utilities,General,b
2022-09-17,19:00,126,Uncategorized,Uncategorized,b
2022-09-17,19:00,117,Communication & Scheduling,Instant Message,b
2022-09-17,19:00,80,Communication & Scheduling,Voice Chat,b
2022-09-17,19:00,13,Communication & Scheduling,General,b
2022-09-17,19:00,12,Communication & Scheduling,General,b
2022-09-17,19:00,3,Shopping,Clothes & Personal,b
2022-09-17,20:00,103,News & Opinion,General,b
2022-09-17,20:00,89,Communication & Scheduling,Instant Message,b
2022-09-17,20:00,72,Utilities,General,b
2022-09-17,20:00,24,Communication & Scheduling,Instant Message,b
2022-09-17,20:00,1,Uncategorized,Uncategorized,b
2022-09-17,21:00,440,Social Networking,General,b
2022-09-17,21:00,43,Shopping,Clothes & Personal,b
2022-09-17,21:00,43,Communication & Scheduling,Instant Message,b
2022-09-17,21:00,34,Utilities,General,b
2022-09-17,22:00,462,Social Networking,General,b
2022-09-17,22:00,271,Utilities,General,b
2022-09-17,22:00,15,Communication & Scheduling,Instant Message,b
2022-09-17,23:00,1,Uncategorized,Uncategorized,b
2022-09-17,9:00,252,Utilities,Other,c
2022-09-17,9:00,159,Utilities,Browsers,c
2022-09-17,9:00,102,Other Work,Communications,c
2022-09-17,9:00,86,Utilities,General,c
2022-09-17,9:00,44,Utilities,Browsers,c
2022-09-17,9:00,39,Communication & Scheduling,Email,c
2022-09-17,9:00,32,Business,General,c
2022-09-17,9:00,17,Reference & Learning,General,c
2022-09-17,9:00,17,Reference & Learning,General,c
2022-09-17,9:00,16,Uncategorized,Uncategorized,c
2022-09-17,9:00,16,Communication & Scheduling,Email,c
2022-09-17,9:00,10,Reference & Learning,General,c
2022-09-17,9:00,2,Utilities,Browsers,c
2022-09-17,10:00,784,Uncategorized,Uncategorized,c
2022-09-17,10:00,125,Reference & Learning,General,c
2022-09-17,10:00,94,Reference & Learning,Search,c
2022-09-17,10:00,78,Utilities,General,c
2022-09-17,10:00,63,Communication & Scheduling,Instant Message,c
2022-09-17,10:00,43,Communication & Scheduling,Email,c
2022-09-17,10:00,38,Utilities,General,c
2022-09-17,10:00,33,Other Work,Communications,c
2022-09-17,10:00,20,Reference & Learning,General,c
2022-09-17,10:00,11,Utilities,General,c
2022-09-17,10:00,9,Utilities,General,c
2022-09-17,10:00,7,Utilities,General,c
2022-09-17,10:00,5,Utilities,General,c
2022-09-17,10:00,4,Communication & Scheduling,Instant Message,c
2022-09-17,10:00,4,Reference & Learning,Search,c
2022-09-17,10:00,4,Utilities,General,c
2022-09-17,10:00,3,Communication & Scheduling,Instant Message,c
2022-09-17,10:00,,Instant Message,3,c
2022-09-17,10:00,3,Utilities,General,c
2022-09-17,10:00,2,Communication & Scheduling,Email,c
2022-09-17,10:00,2,Reference & Learning,General,c
2022-09-17,10:00,2,Communication & Scheduling,Instant Message,c
2022-09-17,10:00,2,Utilities,Browsers,c
2022-09-17,10:00,2,Business,General,c
2022-09-17,10:00,2,Reference & Learning,Search,c
2022-09-17,10:00,2,Communication & Scheduling,Email,c
2022-09-17,10:00,1,Uncategorized,Uncategorized,c
2022-09-17,15:00,1207,Communication & Scheduling,Instant Message,c
2022-09-17,15:00,415,Reference & Learning,General,c
2022-09-17,15:00,230,Software Development,Data Modeling & Analysis,c
2022-09-17,15:00,154,Communication & Scheduling,Email,c
2022-09-17,15:00,148,Reference & Learning,Search,c
2022-09-17,15:00,142,Reference & Learning,General,c
2022-09-17,15:00,127,Uncategorized,Uncategorized,c
2022-09-17,15:00,91,Reference & Learning,General,c
2022-09-17,15:00,87,Utilities,General,c
2022-09-17,15:00,40,Business,General,c
2022-09-17,15:00,27,Other Work,Communications,c
2022-09-17,15:00,23,Utilities,General,c
2022-09-17,15:00,18,Reference & Learning,Search,c
2022-09-17,15:00,17,Uncategorized,Uncategorized,c
2022-09-17,15:00,14,Utilities,General,c
2022-09-17,15:00,14,Design & Composition,Writing,c
2022-09-17,15:00,13,Reference & Learning,Search,c
2022-09-17,15:00,13,Reference & Learning,General,c
2022-09-17,15:00,12,Reference & Learning,Search,c
2022-09-17,15:00,10,Reference & Learning,General,c
2022-09-17,15:00,10,Reference & Learning,General,c
2022-09-17,15:00,9,Uncategorized,Uncategorized,c
2022-09-17,15:00,,General,8,c
2022-09-17,15:00,8,Communication & Scheduling,Email,c
2022-09-17,15:00,7,Reference & Learning,General,c
2022-09-17,15:00,6,Uncategorized,Uncategorized,c
2022-09-17,15:00,6,Communication & Scheduling,Email,c
